Valor nulo: -9999.9	
Fecha (GMT)	Salinidad(psu)
2021 07 09 00	34.825
2021 07 09 01	34.825
2021 07 09 02	34.825
2021 07 09 03	34.825
2021 07 09 04	34.825
2021 07 09 05	34.825
2021 07 09 06	34.825
2021 07 09 07	34.825
2021 07 09 08	34.825
2021 07 09 09	34.825
2021 07 09 10	34.825
2021 07 09 11	34.825
2021 07 09 12	34.825
2021 07 09 13	34.825
2021 07 09 14	34.825
2021 07 09 15	34.825
2021 07 09 16	34.825
2021 07 09 17	34.825
2021 07 09 18	34.825
2021 07 09 19	34.825
2021 07 09 20	34.825
2021 07 09 21	34.825
2021 07 09 22	34.825
2021 07 09 23	34.825
2021 07 10 00	34.703
2021 07 10 01	34.703
2021 07 10 02	34.703
2021 07 10 03	34.703
2021 07 10 04	34.703
2021 07 10 05	34.703
2021 07 10 06	34.703
2021 07 10 07	34.703
2021 07 10 08	34.703
2021 07 10 09	34.703
2021 07 10 10	34.703
2021 07 10 11	34.703
2021 07 10 12	34.703
2021 07 10 13	34.703
2021 07 10 14	34.703
2021 07 10 15	34.703
2021 07 10 16	34.703
2021 07 10 17	34.703
2021 07 10 18	34.703
2021 07 10 19	34.703
2021 07 10 20	34.703
2021 07 10 21	34.703
2021 07 10 22	34.703
2021 07 10 23	34.703
2021 07 11 00	34.798
2021 07 11 01	34.798
2021 07 11 02	34.798
2021 07 11 03	34.798
2021 07 11 04	34.798
2021 07 11 05	34.798
2021 07 11 06	34.798
2021 07 11 07	34.798
2021 07 11 08	34.798
2021 07 11 09	34.798
2021 07 11 10	34.798
2021 07 11 11	34.798
2021 07 11 12	34.798
2021 07 11 13	34.798
2021 07 11 14	34.798
2021 07 11 15	34.798
2021 07 11 16	34.798
2021 07 11 17	34.798
2021 07 11 18	34.798
2021 07 11 19	34.798
2021 07 11 20	34.798
2021 07 11 21	34.798
2021 07 11 22	34.798
2021 07 11 23	34.798
2021 07 12 00	34.941
2021 07 12 01	34.941
2021 07 12 02	34.941
2021 07 12 03	34.941
2021 07 12 04	34.941
2021 07 12 05	34.941
2021 07 12 06	34.941
2021 07 12 07	34.941
2021 07 12 08	34.941
2021 07 12 09	34.941
2021 07 12 10	34.941
2021 07 12 11	34.941
2021 07 12 12	34.941
2021 07 12 13	34.941
2021 07 12 14	34.941
2021 07 12 15	34.941
2021 07 12 16	34.941
2021 07 12 17	34.941
2021 07 12 18	34.941
2021 07 12 19	34.941
2021 07 12 20	34.941
2021 07 12 21	34.941
2021 07 12 22	34.941
2021 07 12 23	34.941
2021 07 13 00	34.917
2021 07 13 01	34.917
2021 07 13 02	34.917
2021 07 13 03	34.917
2021 07 13 04	34.917
2021 07 13 05	34.917
2021 07 13 06	34.917
2021 07 13 07	34.917
2021 07 13 08	34.917
2021 07 13 09	34.917
2021 07 13 10	34.917
2021 07 13 11	34.917
2021 07 13 12	34.917
2021 07 13 13	34.917
2021 07 13 14	34.917
2021 07 13 15	34.917
2021 07 13 16	34.917
2021 07 13 17	34.917
2021 07 13 18	34.917
2021 07 13 19	34.917
2021 07 13 20	34.917
2021 07 13 21	34.917
2021 07 13 22	34.917
2021 07 13 23	34.917
2021 07 14 00	34.915
2021 07 14 01	34.915
2021 07 14 02	34.915
2021 07 14 03	34.915
2021 07 14 04	34.915
2021 07 14 05	34.915
2021 07 14 06	34.915
2021 07 14 07	34.915
2021 07 14 08	34.915
2021 07 14 09	34.915
2021 07 14 10	34.915
2021 07 14 11	34.915
2021 07 14 12	34.915
2021 07 14 13	34.915
2021 07 14 14	34.915
2021 07 14 15	34.915
2021 07 14 16	34.915
2021 07 14 17	34.915
2021 07 14 18	34.915
2021 07 14 19	34.915
2021 07 14 20	34.915
2021 07 14 21	34.915
2021 07 14 22	34.915
2021 07 14 23	34.915
2021 07 15 00	34.805
2021 07 15 01	34.805
2021 07 15 02	34.805
2021 07 15 03	34.805
2021 07 15 04	34.805
2021 07 15 05	34.805
2021 07 15 06	34.805
2021 07 15 07	34.805
2021 07 15 08	34.805
2021 07 15 09	34.805
2021 07 15 10	34.805
2021 07 15 11	34.805
2021 07 15 12	34.805
2021 07 15 13	34.805
2021 07 15 14	34.805
2021 07 15 15	34.805
2021 07 15 16	34.805
2021 07 15 17	34.805
2021 07 15 18	34.805
2021 07 15 19	34.805
2021 07 15 20	34.805
2021 07 15 21	34.805
2021 07 15 22	34.805
2021 07 15 23	34.805
2021 07 16 00	34.932
2021 07 16 01	34.932
2021 07 16 02	34.932
2021 07 16 03	34.932
2021 07 16 04	34.932
2021 07 16 05	34.932
2021 07 16 06	34.932
2021 07 16 07	34.932
2021 07 16 08	34.932
2021 07 16 09	34.932
2021 07 16 10	34.932
2021 07 16 11	34.932
2021 07 16 12	34.932
2021 07 16 13	34.932
2021 07 16 14	34.932
2021 07 16 15	34.932
2021 07 16 16	34.932
2021 07 16 17	34.932
2021 07 16 18	34.932
2021 07 16 19	34.932
2021 07 16 20	34.932
2021 07 16 21	34.932
2021 07 16 22	34.932
2021 07 16 23	34.932
2021 07 17 00	35.023
2021 07 17 01	35.023
2021 07 17 02	35.023
2021 07 17 03	35.023
2021 07 17 04	35.023
2021 07 17 05	35.023
2021 07 17 06	35.023
2021 07 17 07	35.023
2021 07 17 08	35.023
2021 07 17 09	35.023
2021 07 17 10	35.023
2021 07 17 11	35.023
2021 07 17 12	35.023
2021 07 17 13	35.023
2021 07 17 14	35.023
2021 07 17 15	35.023
2021 07 17 16	35.023
2021 07 17 17	35.023
2021 07 17 18	35.023
2021 07 17 19	35.023
2021 07 17 20	35.023
2021 07 17 21	35.023
2021 07 17 22	35.023
2021 07 17 23	35.023
2021 07 18 00	35.044
2021 07 18 01	35.044
2021 07 18 02	35.044
2021 07 18 03	35.044
2021 07 18 04	35.044
2021 07 18 05	35.044
2021 07 18 06	35.044
2021 07 18 07	35.044
2021 07 18 08	35.044
2021 07 18 09	35.044
2021 07 18 10	35.044
2021 07 18 11	35.044
2021 07 18 12	35.044
2021 07 18 13	35.044
2021 07 18 14	35.044
2021 07 18 15	35.044
2021 07 18 16	35.044
2021 07 18 17	35.044
2021 07 18 18	35.044
2021 07 18 19	35.044
2021 07 18 20	35.044
2021 07 18 21	35.044
2021 07 18 22	35.044
2021 07 18 23	35.044
2021 07 19 00	35.008
2021 07 19 01	35.008
2021 07 19 02	35.008
2021 07 19 03	35.008
2021 07 19 04	35.008
2021 07 19 05	35.008
2021 07 19 06	35.008
2021 07 19 07	35.008
2021 07 19 08	35.008
2021 07 19 09	35.008
2021 07 19 10	35.008
2021 07 19 11	35.008
2021 07 19 12	35.008
2021 07 19 13	35.008
2021 07 19 14	35.008
2021 07 19 15	35.008
2021 07 19 16	35.008
2021 07 19 17	35.008
2021 07 19 18	35.008
2021 07 19 19	35.008
2021 07 19 20	35.008
2021 07 19 21	35.008
2021 07 19 22	35.008
2021 07 19 23	35.008
2021 07 20 00	34.957
2021 07 20 01	34.957
2021 07 20 02	34.957
2021 07 20 03	34.957
2021 07 20 04	34.957
2021 07 20 05	34.957
2021 07 20 06	34.957
2021 07 20 07	34.957
2021 07 20 08	34.957
2021 07 20 09	34.957
2021 07 20 10	34.957
2021 07 20 11	34.957
2021 07 20 12	34.957
2021 07 20 13	34.957
2021 07 20 14	34.957
2021 07 20 15	34.957
2021 07 20 16	34.957
2021 07 20 17	34.957
2021 07 20 18	34.957
2021 07 20 19	34.957
2021 07 20 20	34.957
2021 07 20 21	34.957
2021 07 20 22	34.957
2021 07 20 23	34.957
2021 07 21 00	34.894
2021 07 21 01	34.894
2021 07 21 02	34.894
2021 07 21 03	34.894
2021 07 21 04	34.894
2021 07 21 05	34.894
2021 07 21 06	34.894
2021 07 21 07	34.894
2021 07 21 08	34.894
2021 07 21 09	34.894
2021 07 21 10	34.894
2021 07 21 11	34.894
2021 07 21 12	34.894
2021 07 21 13	34.894
2021 07 21 14	34.894
2021 07 21 15	34.894
2021 07 21 16	34.894
2021 07 21 17	34.894
2021 07 21 18	34.894
2021 07 21 19	34.894
2021 07 21 20	34.894
2021 07 21 21	34.894
2021 07 21 22	34.894
2021 07 21 23	34.894
2021 07 22 00	34.706
2021 07 22 01	34.706
2021 07 22 02	34.706
2021 07 22 03	34.706
2021 07 22 04	34.706
2021 07 22 05	34.706
2021 07 22 06	34.706
2021 07 22 07	34.706
2021 07 22 08	34.706
2021 07 22 09	34.706
2021 07 22 10	34.706
2021 07 22 11	34.706
2021 07 22 12	34.706
2021 07 22 13	34.706
2021 07 22 14	34.706
2021 07 22 15	34.706
2021 07 22 16	34.706
2021 07 22 17	34.706
2021 07 22 18	34.706
2021 07 22 19	34.706
2021 07 22 20	34.706
2021 07 22 21	34.706
2021 07 22 22	34.706
2021 07 22 23	34.706
2021 07 23 00	34.554
2021 07 23 01	34.554
2021 07 23 02	34.554
2021 07 23 03	34.554
2021 07 23 04	34.554
2021 07 23 05	34.554
2021 07 23 06	34.554
2021 07 23 07	34.554
2021 07 23 08	34.554
2021 07 23 09	34.554
2021 07 23 10	34.554
2021 07 23 11	34.554
2021 07 23 12	34.554
2021 07 23 13	34.554
2021 07 23 14	34.554
2021 07 23 15	34.554
2021 07 23 16	34.554
2021 07 23 17	34.554
2021 07 23 18	34.554
2021 07 23 19	34.554
2021 07 23 20	34.554
2021 07 23 21	34.554
2021 07 23 22	34.554
2021 07 23 23	34.554
2021 07 24 00	34.395
2021 07 24 01	34.395
2021 07 24 02	34.395
2021 07 24 03	34.395
2021 07 24 04	34.395
2021 07 24 05	34.395
2021 07 24 06	34.395
2021 07 24 07	34.395
2021 07 24 08	34.395
2021 07 24 09	34.395
2021 07 24 10	34.395
2021 07 24 11	34.395
2021 07 24 12	34.395
2021 07 24 13	34.395
2021 07 24 14	34.395
2021 07 24 15	34.395
2021 07 24 16	34.395
2021 07 24 17	34.395
2021 07 24 18	34.395
2021 07 24 19	34.395
2021 07 24 20	34.395
2021 07 24 21	34.395
2021 07 24 22	34.395
2021 07 24 23	34.395
2021 07 25 00	34.441
2021 07 25 01	34.441
2021 07 25 02	34.441
2021 07 25 03	34.441
2021 07 25 04	34.441
2021 07 25 05	34.441
2021 07 25 06	34.441
2021 07 25 07	34.441
2021 07 25 08	34.441
2021 07 25 09	34.441
2021 07 25 10	34.441
2021 07 25 11	34.441
2021 07 25 12	34.441
2021 07 25 13	34.441
2021 07 25 14	34.441
2021 07 25 15	34.441
2021 07 25 16	34.441
2021 07 25 17	34.441
2021 07 25 18	34.441
2021 07 25 19	34.441
2021 07 25 20	34.441
2021 07 25 21	34.441
2021 07 25 22	34.441
2021 07 25 23	34.441
2021 07 26 00	34.673
2021 07 26 01	34.673
2021 07 26 02	34.673
2021 07 26 03	34.673
2021 07 26 04	34.673
2021 07 26 05	34.673
2021 07 26 06	34.673
2021 07 26 07	34.673
2021 07 26 08	34.673
2021 07 26 09	34.673
2021 07 26 10	34.673
2021 07 26 11	34.673
2021 07 26 12	34.673
2021 07 26 13	34.673
2021 07 26 14	34.673
2021 07 26 15	34.673
2021 07 26 16	34.673
2021 07 26 17	34.673
2021 07 26 18	34.673
2021 07 26 19	34.673
2021 07 26 20	34.673
2021 07 26 21	34.673
2021 07 26 22	34.673
2021 07 26 23	34.673
2021 07 27 00	34.678
2021 07 27 01	34.678
2021 07 27 02	34.678
2021 07 27 03	34.678
2021 07 27 04	34.678
2021 07 27 05	34.678
2021 07 27 06	34.678
2021 07 27 07	34.678
2021 07 27 08	34.678
2021 07 27 09	34.678
2021 07 27 10	34.678
2021 07 27 11	34.678
2021 07 27 12	34.678
2021 07 27 13	34.678
2021 07 27 14	34.678
2021 07 27 15	34.678
2021 07 27 16	34.678
2021 07 27 17	34.678
2021 07 27 18	34.678
2021 07 27 19	34.678
2021 07 27 20	34.678
2021 07 27 21	34.678
2021 07 27 22	34.678
2021 07 27 23	34.678
2021 07 28 00	34.729
2021 07 28 01	34.729
2021 07 28 02	34.729
2021 07 28 03	34.729
2021 07 28 04	34.729
2021 07 28 05	34.729
2021 07 28 06	34.729
2021 07 28 07	34.729
2021 07 28 08	34.729
2021 07 28 09	34.729
2021 07 28 10	34.729
2021 07 28 11	34.729
2021 07 28 12	34.729
2021 07 28 13	34.729
2021 07 28 14	34.729
2021 07 28 15	34.729
2021 07 28 16	34.729
2021 07 28 17	34.729
2021 07 28 18	34.729
2021 07 28 19	34.729
2021 07 28 20	34.729
2021 07 28 21	34.729
2021 07 28 22	34.729
2021 07 28 23	34.729
2021 07 29 00	34.763
2021 07 29 01	34.763
2021 07 29 02	34.763
2021 07 29 03	34.763
2021 07 29 04	34.763
2021 07 29 05	34.763
2021 07 29 06	34.763
2021 07 29 07	34.763
2021 07 29 08	34.763
2021 07 29 09	34.763
2021 07 29 10	34.763
2021 07 29 11	34.763
2021 07 29 12	34.763
2021 07 29 13	34.763
2021 07 29 14	34.763
2021 07 29 15	34.763
2021 07 29 16	34.763
2021 07 29 17	34.763
2021 07 29 18	34.763
2021 07 29 19	34.763
2021 07 29 20	34.763
2021 07 29 21	34.763
2021 07 29 22	34.763
2021 07 29 23	34.763
2021 07 30 00	34.744
2021 07 30 01	34.744
2021 07 30 02	34.744
2021 07 30 03	34.744
2021 07 30 04	34.744
2021 07 30 05	34.744
2021 07 30 06	34.744
2021 07 30 07	34.744
2021 07 30 08	34.744
2021 07 30 09	34.744
2021 07 30 10	34.744
2021 07 30 11	34.744
2021 07 30 12	34.744
2021 07 30 13	34.744
2021 07 30 14	34.744
2021 07 30 15	34.744
2021 07 30 16	34.744
2021 07 30 17	34.744
2021 07 30 18	34.744
2021 07 30 19	34.744
2021 07 30 20	34.744
2021 07 30 21	34.744
2021 07 30 22	34.744
2021 07 30 23	34.744
2021 07 31 00	34.758
2021 07 31 01	34.758
2021 07 31 02	34.758
2021 07 31 03	34.758
2021 07 31 04	34.758
2021 07 31 05	34.758
2021 07 31 06	34.758
2021 07 31 07	34.758
2021 07 31 08	34.758
2021 07 31 09	34.758
2021 07 31 10	34.758
2021 07 31 11	34.758
2021 07 31 12	34.758
2021 07 31 13	34.758
2021 07 31 14	34.758
2021 07 31 15	34.758
2021 07 31 16	34.758
2021 07 31 17	34.758
2021 07 31 18	34.758
2021 07 31 19	34.758
2021 07 31 20	34.758
2021 07 31 21	34.758
2021 07 31 22	34.758
2021 07 31 23	34.758
2021 08 01 00	34.732
2021 08 01 01	34.732
2021 08 01 02	34.732
2021 08 01 03	34.732
2021 08 01 04	34.732
2021 08 01 05	34.732
2021 08 01 06	34.732
2021 08 01 07	34.732
2021 08 01 08	34.732
2021 08 01 09	34.732
2021 08 01 10	34.732
2021 08 01 11	34.732
2021 08 01 12	34.732
2021 08 01 13	34.732
2021 08 01 14	34.732
2021 08 01 15	34.732
2021 08 01 16	34.732
2021 08 01 17	34.732
2021 08 01 18	34.732
2021 08 01 19	34.732
2021 08 01 20	34.732
2021 08 01 21	34.732
2021 08 01 22	34.732
2021 08 01 23	34.732
2021 08 02 00	34.701
2021 08 02 01	34.701
2021 08 02 02	34.701
2021 08 02 03	34.701
2021 08 02 04	34.701
2021 08 02 05	34.701
2021 08 02 06	34.701
2021 08 02 07	34.701
2021 08 02 08	34.701
2021 08 02 09	34.701
2021 08 02 10	34.701
2021 08 02 11	34.701
2021 08 02 12	34.701
2021 08 02 13	34.701
2021 08 02 14	34.701
2021 08 02 15	34.701
2021 08 02 16	34.701
2021 08 02 17	34.701
2021 08 02 18	34.701
2021 08 02 19	34.701
2021 08 02 20	34.701
2021 08 02 21	34.701
2021 08 02 22	34.701
2021 08 02 23	34.701
2021 08 03 00	34.636
2021 08 03 01	34.636
2021 08 03 02	34.636
2021 08 03 03	34.636
2021 08 03 04	34.636
2021 08 03 05	34.636
2021 08 03 06	34.636
2021 08 03 07	34.636
2021 08 03 08	34.636
2021 08 03 09	34.636
2021 08 03 10	34.636
2021 08 03 11	34.636
2021 08 03 12	34.636
2021 08 03 13	34.636
2021 08 03 14	34.636
2021 08 03 15	34.636
2021 08 03 16	34.636
2021 08 03 17	34.636
2021 08 03 18	34.636
2021 08 03 19	34.636
2021 08 03 20	34.636
2021 08 03 21	34.636
2021 08 03 22	34.636
2021 08 03 23	34.636
2021 08 04 00	34.918
2021 08 04 01	34.918
2021 08 04 02	34.918
2021 08 04 03	34.918
2021 08 04 04	34.918
2021 08 04 05	34.918
2021 08 04 06	34.918
2021 08 04 07	34.918
2021 08 04 08	34.918
2021 08 04 09	34.918
2021 08 04 10	34.918
2021 08 04 11	34.918
2021 08 04 12	34.918
2021 08 04 13	34.918
2021 08 04 14	34.918
2021 08 04 15	34.918
2021 08 04 16	34.918
2021 08 04 17	34.918
2021 08 04 18	34.918
2021 08 04 19	34.918
2021 08 04 20	34.918
2021 08 04 21	34.918
2021 08 04 22	34.918
2021 08 04 23	34.918
2021 08 05 00	34.992
2021 08 05 01	34.992
2021 08 05 02	34.992
2021 08 05 03	34.992
2021 08 05 04	34.992
2021 08 05 05	34.992
2021 08 05 06	34.992
2021 08 05 07	34.992
2021 08 05 08	34.992
2021 08 05 09	34.992
2021 08 05 10	34.992
2021 08 05 11	34.992
2021 08 05 12	34.992
2021 08 05 13	34.992
2021 08 05 14	34.992
2021 08 05 15	34.992
2021 08 05 16	34.992
2021 08 05 17	34.992
2021 08 05 18	34.992
2021 08 05 19	34.992
2021 08 05 20	34.992
2021 08 05 21	34.992
2021 08 05 22	34.992
2021 08 05 23	34.992
2021 08 06 00	34.995
2021 08 06 01	34.995
2021 08 06 02	34.995
2021 08 06 03	34.995
2021 08 06 04	34.995
2021 08 06 05	34.995
2021 08 06 06	34.995
2021 08 06 07	34.995
2021 08 06 08	34.995
2021 08 06 09	34.995
2021 08 06 10	34.995
2021 08 06 11	34.995
2021 08 06 12	34.995
2021 08 06 13	34.995
2021 08 06 14	34.995
2021 08 06 15	34.995
2021 08 06 16	34.995
2021 08 06 17	34.995
2021 08 06 18	34.995
2021 08 06 19	34.995
2021 08 06 20	34.995
2021 08 06 21	34.995
2021 08 06 22	34.995
2021 08 06 23	34.995
2021 08 07 00	35.042
2021 08 07 01	35.042
2021 08 07 02	35.042
2021 08 07 03	35.042
2021 08 07 04	35.042
2021 08 07 05	35.042
2021 08 07 06	35.042
2021 08 07 07	35.042
2021 08 07 08	35.042
2021 08 07 09	35.042
2021 08 07 10	35.042
2021 08 07 11	35.042
2021 08 07 12	35.042
2021 08 07 13	35.042
2021 08 07 14	35.042
2021 08 07 15	35.042
2021 08 07 16	35.042
2021 08 07 17	35.042
2021 08 07 18	35.042
2021 08 07 19	35.042
2021 08 07 20	35.042
2021 08 07 21	35.042
2021 08 07 22	35.042
2021 08 07 23	35.042
2021 08 08 00	35.12
2021 08 08 01	35.12
2021 08 08 02	35.12
2021 08 08 03	35.12
2021 08 08 04	35.12
2021 08 08 05	35.12
2021 08 08 06	35.12
2021 08 08 07	35.12
2021 08 08 08	35.12
2021 08 08 09	35.12
2021 08 08 10	35.12
2021 08 08 11	35.12
2021 08 08 12	35.12
2021 08 08 13	35.12
2021 08 08 14	35.12
2021 08 08 15	35.12
2021 08 08 16	35.12
2021 08 08 17	35.12
2021 08 08 18	35.12
2021 08 08 19	35.12
2021 08 08 20	35.12
2021 08 08 21	35.12
2021 08 08 22	35.12
2021 08 08 23	35.12
2021 08 09 00	35.041
2021 08 09 01	35.041
2021 08 09 02	35.041
2021 08 09 03	35.041
2021 08 09 04	35.041
2021 08 09 05	35.041
2021 08 09 06	35.041
2021 08 09 07	35.041
2021 08 09 08	35.041
2021 08 09 09	35.041
2021 08 09 10	35.041
2021 08 09 11	35.041
2021 08 09 12	35.041
2021 08 09 13	35.041
2021 08 09 14	35.041
2021 08 09 15	35.041
2021 08 09 16	35.041
2021 08 09 17	35.041
2021 08 09 18	35.041
2021 08 09 19	35.041
2021 08 09 20	35.041
2021 08 09 21	35.041
2021 08 09 22	35.041
2021 08 09 23	35.041
2021 08 10 00	35.031
2021 08 10 01	35.031
2021 08 10 02	35.031
2021 08 10 03	35.031
2021 08 10 04	35.031
2021 08 10 05	35.031
2021 08 10 06	35.031
2021 08 10 07	35.031
2021 08 10 08	35.031
2021 08 10 09	35.031
2021 08 10 10	35.031
2021 08 10 11	35.031
2021 08 10 12	35.031
2021 08 10 13	35.031
2021 08 10 14	35.031
2021 08 10 15	35.031
2021 08 10 16	35.031
2021 08 10 17	35.031
2021 08 10 18	35.031
2021 08 10 19	35.031
2021 08 10 20	35.031
2021 08 10 21	35.031
2021 08 10 22	35.031
2021 08 10 23	35.031
2021 08 11 00	35.159
2021 08 11 01	35.159
2021 08 11 02	35.159
2021 08 11 03	35.159
2021 08 11 04	35.159
2021 08 11 05	35.159
2021 08 11 06	35.159
2021 08 11 07	35.159
2021 08 11 08	35.159
2021 08 11 09	35.159
2021 08 11 10	35.159
2021 08 11 11	35.159
2021 08 11 12	35.159
2021 08 11 13	35.159
2021 08 11 14	35.159
2021 08 11 15	35.159
2021 08 11 16	35.159
2021 08 11 17	35.159
2021 08 11 18	35.159
2021 08 11 19	35.159
2021 08 11 20	35.159
2021 08 11 21	35.159
2021 08 11 22	35.159
2021 08 11 23	35.159
2021 08 12 00	35.186
2021 08 12 01	35.186
2021 08 12 02	35.186
2021 08 12 03	35.186
2021 08 12 04	35.186
2021 08 12 05	35.186
2021 08 12 06	35.186
2021 08 12 07	35.186
2021 08 12 08	35.186
2021 08 12 09	35.186
2021 08 12 10	35.186
2021 08 12 11	35.186
2021 08 12 12	35.186
2021 08 12 13	35.186
2021 08 12 14	35.186
2021 08 12 15	35.186
2021 08 12 16	35.186
2021 08 12 17	35.186
2021 08 12 18	35.186
2021 08 12 19	35.186
2021 08 12 20	35.186
2021 08 12 21	35.186
2021 08 12 22	35.186
2021 08 12 23	35.186
2021 08 13 00	35.208
2021 08 13 01	35.208
2021 08 13 02	35.208
2021 08 13 03	35.208
2021 08 13 04	35.208
2021 08 13 05	35.208
2021 08 13 06	35.208
2021 08 13 07	35.208
2021 08 13 08	35.208
2021 08 13 09	35.208
2021 08 13 10	35.208
2021 08 13 11	35.208
2021 08 13 12	35.208
2021 08 13 13	35.208
2021 08 13 14	35.208
2021 08 13 15	35.208
2021 08 13 16	35.208
2021 08 13 17	35.208
2021 08 13 18	35.208
2021 08 13 19	35.208
2021 08 13 20	35.208
2021 08 13 21	35.208
2021 08 13 22	35.208
2021 08 13 23	35.208
2021 08 14 00	35.2
2021 08 14 01	35.2
2021 08 14 02	35.2
2021 08 14 03	35.2
2021 08 14 04	35.2
2021 08 14 05	35.2
2021 08 14 06	35.2
2021 08 14 07	35.2
2021 08 14 08	35.2
2021 08 14 09	35.2
2021 08 14 10	35.2
2021 08 14 11	35.2
2021 08 14 12	35.2
2021 08 14 13	35.2
2021 08 14 14	35.2
2021 08 14 15	35.2
2021 08 14 16	35.2
2021 08 14 17	35.2
2021 08 14 18	35.2
2021 08 14 19	35.2
2021 08 14 20	35.2
2021 08 14 21	35.2
2021 08 14 22	35.2
2021 08 14 23	35.2
2021 08 15 00	35.068
2021 08 15 01	35.068
2021 08 15 02	35.068
2021 08 15 03	35.068
2021 08 15 04	35.068
2021 08 15 05	35.068
2021 08 15 06	35.068
2021 08 15 07	35.068
2021 08 15 08	35.068
2021 08 15 09	35.068
2021 08 15 10	35.068
2021 08 15 11	35.068
2021 08 15 12	35.068
2021 08 15 13	35.068
2021 08 15 14	35.068
2021 08 15 15	35.068
2021 08 15 16	35.068
2021 08 15 17	35.068
2021 08 15 18	35.068
2021 08 15 19	35.068
2021 08 15 20	35.068
2021 08 15 21	35.068
2021 08 15 22	35.068
2021 08 15 23	35.068
2021 08 16 00	35.062
2021 08 16 01	35.062
2021 08 16 02	35.062
2021 08 16 03	35.062
2021 08 16 04	35.062
2021 08 16 05	35.062
2021 08 16 06	35.062
2021 08 16 07	35.062
2021 08 16 08	35.062
2021 08 16 09	35.062
2021 08 16 10	35.062
2021 08 16 11	35.062
2021 08 16 12	35.062
2021 08 16 13	35.062
2021 08 16 14	35.062
2021 08 16 15	35.062
2021 08 16 16	35.062
2021 08 16 17	35.062
2021 08 16 18	35.062
2021 08 16 19	35.062
2021 08 16 20	35.062
2021 08 16 21	35.062
2021 08 16 22	35.062
2021 08 16 23	35.062
2021 08 17 00	35.095
2021 08 17 01	35.095
2021 08 17 02	35.095
2021 08 17 03	35.095
2021 08 17 04	35.095
2021 08 17 05	35.095
2021 08 17 06	35.095
2021 08 17 07	35.095
2021 08 17 08	35.095
2021 08 17 09	35.095
2021 08 17 10	35.095
2021 08 17 11	35.095
2021 08 17 12	35.095
2021 08 17 13	35.095
2021 08 17 14	35.095
2021 08 17 15	35.095
2021 08 17 16	35.095
2021 08 17 17	35.095
2021 08 17 18	35.095
2021 08 17 19	35.095
2021 08 17 20	35.095
2021 08 17 21	35.095
2021 08 17 22	35.095
2021 08 17 23	35.095
2021 08 18 00	35.163
2021 08 18 01	35.163
2021 08 18 02	35.163
2021 08 18 03	35.163
2021 08 18 04	35.163
2021 08 18 05	35.163
2021 08 18 06	35.163
2021 08 18 07	35.163
2021 08 18 08	35.163
2021 08 18 09	35.163
2021 08 18 10	35.163
2021 08 18 11	35.163
2021 08 18 12	35.163
2021 08 18 13	35.163
2021 08 18 14	35.163
2021 08 18 15	35.163
2021 08 18 16	35.163
2021 08 18 17	35.163
2021 08 18 18	35.163
2021 08 18 19	35.163
