Valor nulo: -9999.9	
Fecha (GMT)	Temperatura del Agua(ºC)
2020 10 26 17	17.262
2020 10 26 18	17.248
2020 10 26 19	17.235
2020 10 26 20	17.223
2020 10 26 21	17.213
2020 10 26 22	17.203
2020 10 26 23	17.192
2020 10 27 00	17.182
2020 10 27 01	17.174
2020 10 27 02	17.168
2020 10 27 03	17.162
2020 10 27 04	17.155
2020 10 27 05	17.148
2020 10 27 06	17.141
2020 10 27 07	17.135
2020 10 27 08	17.127
2020 10 27 09	17.123
2020 10 27 10	17.125
2020 10 27 11	17.13
2020 10 27 12	17.134
2020 10 27 13	17.138
2020 10 27 14	17.138
2020 10 27 15	17.138
2020 10 27 16	17.14
2020 10 27 17	17.136
2020 10 27 18	17.128
2020 10 27 19	17.119
2020 10 27 20	17.105
2020 10 27 21	17.088
2020 10 27 22	17.07
2020 10 27 23	17.051
2020 10 28 00	17.022
2020 10 28 01	17.014
2020 10 28 02	17.006
2020 10 28 03	16.999
2020 10 28 04	16.994
2020 10 28 05	16.991
2020 10 28 06	16.992
2020 10 28 07	16.992
2020 10 28 08	16.994
2020 10 28 09	17.001
2020 10 28 10	17.013
2020 10 28 11	17.031
2020 10 28 12	17.052
2020 10 28 13	17.081
2020 10 28 14	17.116
2020 10 28 15	17.141
2020 10 28 16	17.144
2020 10 28 17	17.124
2020 10 28 18	17.094
2020 10 28 19	17.064
2020 10 28 20	17.041
2020 10 28 21	17.025
2020 10 28 22	17.01
2020 10 28 23	16.99
2020 10 29 00	16.966
2020 10 29 01	16.942
2020 10 29 02	16.919
2020 10 29 03	16.896
2020 10 29 04	16.875
2020 10 29 05	16.854
2020 10 29 06	16.832
2020 10 29 07	16.797
2020 10 29 08	16.758
2020 10 29 09	16.74
2020 10 29 10	16.781
2020 10 29 11	16.866
2020 10 29 12	16.952
2020 10 29 13	17.034
2020 10 29 14	17.103
2020 10 29 15	17.143
2020 10 29 16	17.14
2020 10 29 17	17.093
2020 10 29 18	17.024
2020 10 29 19	16.961
2020 10 29 20	16.926
2020 10 29 21	16.897
2020 10 29 22	16.856
2020 10 29 23	16.812
2020 10 30 00	16.795
2020 10 30 01	16.798
2020 10 30 02	16.813
2020 10 30 03	16.829
2020 10 30 04	16.841
2020 10 30 05	16.849
2020 10 30 06	16.846
2020 10 30 07	16.833
2020 10 30 08	16.81
2020 10 30 09	16.796
2020 10 30 10	16.826
2020 10 30 11	16.907
2020 10 30 12	17.007
2020 10 30 13	17.074
2020 10 30 14	17.123
2020 10 30 15	17.154
2020 10 30 16	17.147
2020 10 30 17	17.097
2020 10 30 18	17.031
2020 10 30 19	16.971
2020 10 30 20	16.921
2020 10 30 21	16.878
2020 10 30 22	16.837
2020 10 30 23	16.796
2020 10 31 00	16.738
2020 10 31 01	16.698
2020 10 31 02	16.653
2020 10 31 03	16.608
2020 10 31 04	16.566
2020 10 31 05	16.537
2020 10 31 06	16.524
2020 10 31 07	16.513
2020 10 31 08	16.504
2020 10 31 09	16.515
2020 10 31 10	16.579
2020 10 31 11	16.702
2020 10 31 12	16.859
2020 10 31 13	17.003
2020 10 31 14	17.093
2020 10 31 15	17.107
2020 10 31 16	17.083
2020 10 31 17	17.069
2020 10 31 18	17.053
2020 10 31 19	17.038
2020 10 31 20	17.036
2020 10 31 21	17.045
2020 10 31 22	17.05
2020 10 31 23	17.055
2020 11 01 00	17.06
2020 11 01 01	17.062
2020 11 01 02	17.06
2020 11 01 03	17.056
2020 11 01 04	17.046
2020 11 01 05	17.037
2020 11 01 06	17.031
2020 11 01 07	17.029
2020 11 01 08	17.031
2020 11 01 09	17.042
2020 11 01 10	17.09
2020 11 01 11	17.195
2020 11 01 12	17.315
2020 11 01 13	17.424
2020 11 01 14	17.516
2020 11 01 15	17.575
2020 11 01 16	17.517
2020 11 01 17	17.387
2020 11 01 18	17.303
2020 11 01 19	17.239
2020 11 01 20	17.206
2020 11 01 21	17.192
2020 11 01 22	17.182
2020 11 01 23	17.17
2020 11 02 00	17.112
2020 11 02 01	17.094
2020 11 02 02	17.08
2020 11 02 03	17.068
2020 11 02 04	17.058
2020 11 02 05	17.052
2020 11 02 06	17.047
2020 11 02 07	17.035
2020 11 02 08	17.028
2020 11 02 09	17.039
2020 11 02 10	17.076
2020 11 02 11	17.132
2020 11 02 12	17.181
2020 11 02 13	17.203
2020 11 02 14	17.218
2020 11 02 15	17.223
2020 11 02 16	17.216
2020 11 02 17	17.204
2020 11 02 18	17.189
2020 11 02 19	17.173
2020 11 02 20	17.155
2020 11 02 21	17.133
2020 11 02 22	17.113
2020 11 02 23	17.093
2020 11 03 00	17.049
2020 11 03 01	17.026
2020 11 03 02	17.023
2020 11 03 03	17.008
2020 11 03 04	16.99
2020 11 03 05	16.994
2020 11 03 06	17.026
2020 11 03 07	17.043
2020 11 03 08	17.044
2020 11 03 09	17.044
2020 11 03 10	17.046
2020 11 03 11	17.047
2020 11 03 12	17.043
2020 11 03 13	17.039
2020 11 03 14	17.035
2020 11 03 15	17.029
2020 11 03 16	17.018
2020 11 03 17	17.005
2020 11 03 18	16.99
2020 11 03 19	16.976
2020 11 03 20	16.961
2020 11 03 21	16.942
2020 11 03 22	16.919
2020 11 03 23	16.889
2020 11 04 00	16.844
2020 11 04 01	16.817
2020 11 04 02	16.776
2020 11 04 03	16.736
2020 11 04 04	16.706
2020 11 04 05	16.68
2020 11 04 06	16.634
2020 11 04 07	16.565
2020 11 04 08	16.492
2020 11 04 09	16.435
2020 11 04 10	16.396
2020 11 04 11	16.402
2020 11 04 12	16.498
2020 11 04 13	16.642
2020 11 04 14	16.73
2020 11 04 15	16.777
2020 11 04 16	16.8
2020 11 04 17	16.81
2020 11 04 18	16.817
2020 11 04 19	16.827
2020 11 04 20	16.834
2020 11 04 21	16.834
2020 11 04 22	16.827
2020 11 04 23	16.817
2020 11 05 00	17.235
2020 11 05 01	17.228
2020 11 05 02	17.22
2020 11 05 03	17.217
2020 11 05 04	17.213
2020 11 05 05	17.207
2020 11 05 06	17.199
2020 11 05 07	17.191
2020 11 05 08	17.182
2020 11 05 09	17.176
2020 11 05 10	17.177
2020 11 05 11	17.184
2020 11 05 12	17.195
2020 11 05 13	17.207
2020 11 05 14	17.22
2020 11 05 15	17.227
2020 11 05 16	17.228
2020 11 05 17	17.221
2020 11 05 18	17.211
2020 11 05 19	17.201
2020 11 05 20	17.19
2020 11 05 21	17.178
2020 11 05 22	17.166
2020 11 05 23	17.157
2020 11 06 00	17.146
2020 11 06 01	17.137
2020 11 06 02	17.127
2020 11 06 03	17.114
2020 11 06 04	17.097
2020 11 06 05	17.079
2020 11 06 06	17.058
2020 11 06 07	17.037
2020 11 06 08	17.023
2020 11 06 09	17.021
2020 11 06 10	17.024
2020 11 06 11	17.041
2020 11 06 12	17.077
2020 11 06 13	17.108
2020 11 06 14	17.131
2020 11 06 15	17.141
2020 11 06 16	17.138
2020 11 06 17	17.129
2020 11 06 18	17.119
2020 11 06 19	17.109
2020 11 06 20	17.099
2020 11 06 21	17.091
2020 11 06 22	17.083
2020 11 06 23	17.072
2020 11 07 00	17.059
2020 11 07 01	17.043
2020 11 07 02	17.029
2020 11 07 03	17.015
2020 11 07 04	17.004
2020 11 07 05	16.994
2020 11 07 06	16.984
2020 11 07 07	16.976
2020 11 07 08	16.968
2020 11 07 09	16.964
2020 11 07 10	16.975
2020 11 07 11	17.012
2020 11 07 12	17.079
2020 11 07 13	17.139
2020 11 07 14	17.187
2020 11 07 15	17.225
2020 11 07 16	17.234
2020 11 07 17	17.201
2020 11 07 18	17.143
2020 11 07 19	17.102
2020 11 07 20	17.05
2020 11 07 21	17.008
2020 11 07 22	16.979
2020 11 07 23	16.956
2020 11 08 00	16.935
2020 11 08 01	16.916
2020 11 08 02	16.895
2020 11 08 03	16.867
2020 11 08 04	16.837
2020 11 08 05	16.805
2020 11 08 06	16.777
2020 11 08 07	16.753
2020 11 08 08	16.734
2020 11 08 09	16.725
2020 11 08 10	16.73
2020 11 08 11	16.746
2020 11 08 12	16.768
2020 11 08 13	16.792
2020 11 08 14	16.807
2020 11 08 15	16.808
2020 11 08 16	16.799
2020 11 08 17	16.781
2020 11 08 18	16.763
2020 11 08 19	16.746
2020 11 08 20	16.731
2020 11 08 21	16.717
2020 11 08 22	16.703
2020 11 08 23	16.69
2020 11 09 00	16.693
2020 11 09 01	16.689
2020 11 09 02	16.678
2020 11 09 03	16.664
2020 11 09 04	16.649
2020 11 09 05	16.631
2020 11 09 06	16.613
2020 11 09 07	16.594
2020 11 09 08	16.578
2020 11 09 09	16.575
2020 11 09 10	16.592
2020 11 09 11	16.653
2020 11 09 12	16.764
2020 11 09 13	16.791
2020 11 09 14	16.809
2020 11 09 15	16.83
2020 11 09 16	16.832
2020 11 09 17	16.804
2020 11 09 18	16.747
2020 11 09 19	16.693
2020 11 09 20	16.665
2020 11 09 21	16.633
2020 11 09 22	16.601
2020 11 09 23	16.572
2020 11 10 00	16.606
2020 11 10 01	16.56
2020 11 10 02	16.524
2020 11 10 03	16.52
2020 11 10 04	16.516
2020 11 10 05	16.506
2020 11 10 06	16.488
2020 11 10 07	16.462
2020 11 10 08	16.434
2020 11 10 09	16.415
2020 11 10 10	16.42
2020 11 10 11	16.466
2020 11 10 12	16.548
2020 11 10 13	16.587
2020 11 10 14	16.612
2020 11 10 15	16.622
2020 11 10 16	16.61
2020 11 10 17	16.581
2020 11 10 18	16.549
2020 11 10 19	16.524
2020 11 10 20	16.502
2020 11 10 21	16.479
2020 11 10 22	16.45
2020 11 10 23	16.421
2020 11 11 00	16.378
2020 11 11 01	16.353
2020 11 11 02	16.306
2020 11 11 03	16.246
2020 11 11 04	16.19
2020 11 11 05	16.179
2020 11 11 06	16.207
2020 11 11 07	16.222
2020 11 11 08	16.238
2020 11 11 09	16.248
2020 11 11 10	16.275
2020 11 11 11	16.32
2020 11 11 12	16.377
2020 11 11 13	16.426
2020 11 11 14	16.476
2020 11 11 15	16.521
2020 11 11 16	16.528
2020 11 11 17	16.506
2020 11 11 18	16.48
2020 11 11 19	16.461
2020 11 11 20	16.448
2020 11 11 21	16.437
2020 11 11 22	16.421
2020 11 11 23	16.405
2020 11 12 00	16.252
2020 11 12 01	16.235
2020 11 12 02	16.208
2020 11 12 03	16.173
2020 11 12 04	16.14
2020 11 12 05	16.111
2020 11 12 06	16.083
2020 11 12 07	16.058
2020 11 12 08	16.048
2020 11 12 09	16.05
2020 11 12 10	16.077
2020 11 12 11	16.139
2020 11 12 12	16.215
2020 11 12 13	16.289
2020 11 12 14	16.355
2020 11 12 15	16.391
2020 11 12 16	16.385
2020 11 12 17	16.351
2020 11 12 18	16.323
2020 11 12 19	16.296
2020 11 12 20	16.27
2020 11 12 21	16.253
2020 11 12 22	16.251
2020 11 12 23	16.256
2020 11 13 00	16.264
2020 11 13 01	16.269
2020 11 13 02	16.283
2020 11 13 03	16.291
2020 11 13 04	16.294
2020 11 13 05	16.286
2020 11 13 06	16.274
2020 11 13 07	16.259
2020 11 13 08	16.245
2020 11 13 09	16.244
2020 11 13 10	16.274
2020 11 13 11	16.328
2020 11 13 12	16.38
2020 11 13 13	16.413
2020 11 13 14	16.435
2020 11 13 15	16.452
2020 11 13 16	16.459
2020 11 13 17	16.451
2020 11 13 18	16.433
2020 11 13 19	16.407
2020 11 13 20	16.371
2020 11 13 21	16.332
2020 11 13 22	16.311
2020 11 13 23	16.318
2020 11 14 00	16.279
2020 11 14 01	16.294
2020 11 14 02	16.318
2020 11 14 03	16.318
2020 11 14 04	16.308
2020 11 14 05	16.308
2020 11 14 06	16.317
2020 11 14 07	16.328
2020 11 14 08	16.331
2020 11 14 09	16.335
2020 11 14 10	16.355
2020 11 14 11	16.387
2020 11 14 12	16.427
2020 11 14 13	16.471
2020 11 14 14	16.513
2020 11 14 15	16.542
2020 11 14 16	16.542
2020 11 14 17	16.516
2020 11 14 18	16.479
2020 11 14 19	16.457
2020 11 14 20	16.444
2020 11 14 21	16.441
2020 11 14 22	16.442
2020 11 14 23	16.442
2020 11 15 00	16.482
2020 11 15 01	16.478
2020 11 15 02	16.475
2020 11 15 03	16.473
2020 11 15 04	16.471
2020 11 15 05	16.472
2020 11 15 06	16.473
2020 11 15 07	16.469
2020 11 15 08	16.464
2020 11 15 09	16.462
2020 11 15 10	16.472
2020 11 15 11	16.482
2020 11 15 12	16.492
2020 11 15 13	16.501
2020 11 15 14	16.503
2020 11 15 15	16.501
2020 11 15 16	16.494
2020 11 15 17	16.486
2020 11 15 18	16.476
2020 11 15 19	16.465
2020 11 15 20	16.456
2020 11 15 21	16.449
2020 11 15 22	16.445
2020 11 15 23	16.44
2020 11 16 00	16.433
2020 11 16 01	16.42
2020 11 16 02	16.409
2020 11 16 03	16.398
2020 11 16 04	16.383
2020 11 16 05	16.365
2020 11 16 06	16.343
2020 11 16 07	16.314
2020 11 16 08	16.286
2020 11 16 09	16.271
2020 11 16 10	16.283
2020 11 16 11	16.307
2020 11 16 12	16.343
2020 11 16 13	16.396
2020 11 16 14	16.444
2020 11 16 15	16.456
2020 11 16 16	16.433
2020 11 16 17	16.395
2020 11 16 18	16.359
2020 11 16 19	16.326
2020 11 16 20	16.293
2020 11 16 21	16.265
2020 11 16 22	16.233
2020 11 16 23	16.206
2020 11 17 00	16.187
2020 11 17 01	16.169
2020 11 17 02	16.148
2020 11 17 03	16.12
2020 11 17 04	16.091
2020 11 17 05	16.056
2020 11 17 06	16.01
2020 11 17 07	15.963
2020 11 17 08	15.926
2020 11 17 09	15.914
2020 11 17 10	15.961
2020 11 17 11	16.048
2020 11 17 12	16.135
2020 11 17 13	16.195
2020 11 17 14	16.239
2020 11 17 15	16.27
2020 11 17 16	16.282
2020 11 17 17	16.265
2020 11 17 18	16.23
2020 11 17 19	16.211
2020 11 17 20	16.195
2020 11 17 21	16.178
2020 11 17 22	16.159
2020 11 17 23	16.139
2020 11 18 00	15.775
2020 11 18 01	15.755
2020 11 18 02	15.735
2020 11 18 03	15.717
2020 11 18 04	15.703
2020 11 18 05	15.691
2020 11 18 06	15.68
2020 11 18 07	15.66
2020 11 18 08	15.634
2020 11 18 09	15.615
2020 11 18 10	15.643
2020 11 18 11	15.725
2020 11 18 12	15.818
2020 11 18 13	15.897
2020 11 18 14	15.957
2020 11 18 15	15.988
2020 11 18 16	15.983
2020 11 18 17	15.939
2020 11 18 18	15.883
2020 11 18 19	15.832
2020 11 18 20	15.786
2020 11 18 21	15.745
2020 11 18 22	15.719
2020 11 18 23	15.696
2020 11 19 00	15.677
2020 11 19 01	15.662
2020 11 19 02	15.662
2020 11 19 03	15.671
2020 11 19 04	15.673
2020 11 19 05	15.673
2020 11 19 06	15.673
2020 11 19 07	15.668
2020 11 19 08	15.658
2020 11 19 09	15.646
2020 11 19 10	15.634
2020 11 19 11	15.632
2020 11 19 12	15.639
2020 11 19 13	15.654
2020 11 19 14	15.667
2020 11 19 15	15.672
2020 11 19 16	15.665
2020 11 19 17	15.645
2020 11 19 18	15.622
2020 11 19 19	15.6
2020 11 19 20	15.577
2020 11 19 21	15.554
2020 11 19 22	15.528
2020 11 19 23	15.501
2020 11 20 00	15.316
2020 11 20 01	15.31
2020 11 20 02	15.301
2020 11 20 03	15.291
2020 11 20 04	15.281
2020 11 20 05	15.271
2020 11 20 06	15.265
2020 11 20 07	15.245
2020 11 20 08	15.215
2020 11 20 09	15.193
2020 11 20 10	15.199
2020 11 20 11	15.236
2020 11 20 12	15.305
2020 11 20 13	15.383
2020 11 20 14	15.437
2020 11 20 15	15.466
2020 11 20 16	15.497
2020 11 20 17	15.521
2020 11 20 18	15.558
2020 11 20 19	15.592
2020 11 20 20	15.603
2020 11 20 21	15.6
2020 11 20 22	15.598
2020 11 20 23	15.604
2020 11 21 00	15.638
2020 11 21 01	15.672
2020 11 21 02	15.707
2020 11 21 03	15.735
2020 11 21 04	15.759
2020 11 21 05	15.785
2020 11 21 06	15.809
2020 11 21 07	15.831
2020 11 21 08	15.85
2020 11 21 09	15.874
2020 11 21 10	15.906
2020 11 21 11	15.939
2020 11 21 12	15.965
2020 11 21 13	15.986
2020 11 21 14	16.001
2020 11 21 15	16.008
2020 11 21 16	16.006
2020 11 21 17	15.997
2020 11 21 18	15.985
2020 11 21 19	15.973
2020 11 21 20	15.962
2020 11 21 21	15.95
2020 11 21 22	15.935
2020 11 21 23	15.914
2020 11 22 00	15.881
2020 11 22 01	15.838
2020 11 22 02	15.78
2020 11 22 03	15.719
2020 11 22 04	15.683
2020 11 22 05	15.68
2020 11 22 06	15.695
2020 11 22 07	15.689
2020 11 22 08	15.671
2020 11 22 09	15.66
2020 11 22 10	15.666
2020 11 22 11	15.69
2020 11 22 12	15.73
2020 11 22 13	15.776
2020 11 22 14	15.817
2020 11 22 15	15.839
2020 11 22 16	15.829
2020 11 22 17	15.785
2020 11 22 18	15.726
2020 11 22 19	15.669
2020 11 22 20	15.626
2020 11 22 21	15.606
2020 11 22 22	15.585
2020 11 22 23	15.556
2020 11 23 00	15.524
2020 11 23 01	15.494
2020 11 23 02	15.458
2020 11 23 03	15.421
2020 11 23 04	15.381
2020 11 23 05	15.342
2020 11 23 06	15.307
2020 11 23 07	15.265
2020 11 23 08	15.226
2020 11 23 09	15.213
2020 11 23 10	15.248
2020 11 23 11	15.332
2020 11 23 12	15.431
2020 11 23 13	15.52
2020 11 23 14	15.603
2020 11 23 15	15.664
2020 11 23 16	15.702
2020 11 23 17	15.721
2020 11 23 18	15.729
2020 11 23 19	15.732
2020 11 23 20	15.728
2020 11 23 21	15.72
2020 11 23 22	15.711
2020 11 23 23	15.701
2020 11 24 00	15.687
2020 11 24 01	15.662
2020 11 24 02	15.631
2020 11 24 03	15.603
2020 11 24 04	15.585
2020 11 24 05	15.59
2020 11 24 06	15.612
2020 11 24 07	15.614
2020 11 24 08	15.605
2020 11 24 09	15.598
2020 11 24 10	15.599
2020 11 24 11	15.611
2020 11 24 12	15.631
2020 11 24 13	15.662
2020 11 24 14	15.696
2020 11 24 15	15.709
2020 11 24 16	15.692
2020 11 24 17	15.655
2020 11 24 18	15.619
2020 11 24 19	15.581
2020 11 24 20	15.542
2020 11 24 21	15.512
2020 11 24 22	15.509
2020 11 24 23	15.522
2020 11 25 00	15.542
2020 11 25 01	15.563
2020 11 25 02	15.575
2020 11 25 03	15.588
2020 11 25 04	15.608
2020 11 25 05	15.618
2020 11 25 06	15.615
2020 11 25 07	15.607
2020 11 25 08	15.6
2020 11 25 09	15.598
2020 11 25 10	15.601
2020 11 25 11	15.613
2020 11 25 12	15.647
2020 11 25 13	15.699
2020 11 25 14	15.709
2020 11 25 15	15.693
2020 11 25 16	15.676
2020 11 25 17	15.65
2020 11 25 18	15.618
2020 11 25 19	15.587
2020 11 25 20	15.549
2020 11 25 21	15.505
2020 11 25 22	15.478
2020 11 25 23	15.462
2020 11 26 00	15.46
2020 11 26 01	15.451
2020 11 26 02	15.438
2020 11 26 03	15.424
2020 11 26 04	15.412
2020 11 26 05	15.406
2020 11 26 06	15.402
2020 11 26 07	15.402
2020 11 26 08	15.407
2020 11 26 09	15.417
2020 11 26 10	15.437
2020 11 26 11	15.465
2020 11 26 12	15.498
2020 11 26 13	15.523
2020 11 26 14	15.546
2020 11 26 15	15.565
2020 11 26 16	15.572
2020 11 26 17	15.572
2020 11 26 18	15.569
2020 11 26 19	15.557
2020 11 26 20	15.541
2020 11 26 21	15.523
2020 11 26 22	15.507
2020 11 26 23	15.498
2020 11 27 00	15.496
2020 11 27 01	15.489
2020 11 27 02	15.477
2020 11 27 03	15.461
2020 11 27 04	15.443
2020 11 27 05	15.419
2020 11 27 06	15.396
2020 11 27 07	15.374
2020 11 27 08	15.354
2020 11 27 09	15.342
2020 11 27 10	15.34
2020 11 27 11	15.352
2020 11 27 12	15.38
2020 11 27 13	15.402
2020 11 27 14	15.411
2020 11 27 15	15.415
2020 11 27 16	15.415
2020 11 27 17	15.409
2020 11 27 18	15.402
2020 11 27 19	15.396
2020 11 27 20	15.389
2020 11 27 21	15.377
2020 11 27 22	15.358
2020 11 27 23	15.335
2020 11 28 00	15.312
2020 11 28 01	15.288
2020 11 28 02	15.263
2020 11 28 03	15.236
2020 11 28 04	15.208
2020 11 28 05	15.18
2020 11 28 06	15.151
2020 11 28 07	15.114
2020 11 28 08	15.075
2020 11 28 09	15.049
2020 11 28 10	15.05
2020 11 28 11	15.076
2020 11 28 12	15.117
2020 11 28 13	15.163
2020 11 28 14	15.205
2020 11 28 15	15.236
2020 11 28 16	15.252
2020 11 28 17	15.258
2020 11 28 18	15.264
2020 11 28 19	15.263
2020 11 28 20	15.257
2020 11 28 21	15.245
2020 11 28 22	15.234
2020 11 28 23	15.229
2020 11 29 00	15.226
2020 11 29 01	15.215
2020 11 29 02	15.199
2020 11 29 03	15.176
2020 11 29 04	15.15
2020 11 29 05	15.119
2020 11 29 06	15.083
2020 11 29 07	15.042
2020 11 29 08	14.999
2020 11 29 09	14.974
2020 11 29 10	14.983
2020 11 29 11	15.025
2020 11 29 12	15.086
2020 11 29 13	15.148
2020 11 29 14	15.197
2020 11 29 15	15.225
2020 11 29 16	15.24
2020 11 29 17	15.25
2020 11 29 18	15.261
2020 11 29 19	15.255
2020 11 29 20	15.235
2020 11 29 21	15.208
2020 11 29 22	15.177
2020 11 29 23	15.141
2020 11 30 00	15.101
2020 11 30 01	15.063
2020 11 30 02	15.027
2020 11 30 03	14.996
2020 11 30 04	14.975
2020 11 30 05	14.955
2020 11 30 06	14.915
2020 11 30 07	14.873
2020 11 30 08	14.868
2020 11 30 09	14.856
2020 11 30 10	14.889
2020 11 30 11	14.984
2020 11 30 12	15.066
2020 11 30 13	15.132
2020 11 30 14	15.17
2020 11 30 15	15.188
2020 11 30 16	15.188
2020 11 30 17	15.171
2020 11 30 18	15.146
2020 11 30 19	15.114
2020 11 30 20	15.08
2020 11 30 21	15.049
2020 11 30 22	15.011
2020 11 30 23	14.967
2020 12 01 00	14.841
2020 12 01 01	14.784
2020 12 01 02	14.74
2020 12 01 03	14.719
2020 12 01 04	14.728
2020 12 01 05	14.782
2020 12 01 06	14.853
2020 12 01 07	14.861
2020 12 01 08	14.829
2020 12 01 09	14.792
2020 12 01 10	14.771
2020 12 01 11	14.782
2020 12 01 12	14.822
2020 12 01 13	14.89
2020 12 01 14	14.977
2020 12 01 15	15.058
2020 12 01 16	15.102
2020 12 01 17	15.141
2020 12 01 18	15.185
2020 12 01 19	15.226
2020 12 01 20	15.231
2020 12 01 21	15.224
2020 12 01 22	15.216
2020 12 01 23	15.214
2020 12 02 00	15.105
2020 12 02 01	15.099
2020 12 02 02	15.087
2020 12 02 03	15.07
2020 12 02 04	15.051
2020 12 02 05	15.033
2020 12 02 06	15.013
2020 12 02 07	14.994
2020 12 02 08	14.977
2020 12 02 09	14.965
2020 12 02 10	14.96
2020 12 02 11	14.96
2020 12 02 12	14.962
2020 12 02 13	14.961
2020 12 02 14	14.958
2020 12 02 15	14.95
2020 12 02 16	14.935
2020 12 02 17	14.913
2020 12 02 18	14.888
2020 12 02 19	14.863
2020 12 02 20	14.846
2020 12 02 21	14.834
2020 12 02 22	14.823
2020 12 02 23	14.816
2020 12 03 00	14.813
2020 12 03 01	14.809
2020 12 03 02	14.805
2020 12 03 03	14.798
2020 12 03 04	14.787
2020 12 03 05	14.774
2020 12 03 06	14.761
2020 12 03 07	14.751
2020 12 03 08	14.747
2020 12 03 09	14.757
2020 12 03 10	14.783
2020 12 03 11	14.821
2020 12 03 12	14.864
2020 12 03 13	14.907
2020 12 03 14	14.94
2020 12 03 15	14.967
2020 12 03 16	14.989
2020 12 03 17	15.005
2020 12 03 18	15.02
2020 12 03 19	15.026
2020 12 03 20	15.104
2020 12 03 21	15.214
2020 12 03 22	15.216
2020 12 03 23	15.207
2020 12 04 00	15.2
2020 12 04 01	15.197
2020 12 04 02	15.194
2020 12 04 03	15.19
2020 12 04 04	15.183
2020 12 04 05	15.175
2020 12 04 06	15.164
2020 12 04 07	15.152
2020 12 04 08	15.138
2020 12 04 09	15.125
2020 12 04 10	15.115
2020 12 04 11	15.109
2020 12 04 12	15.107
2020 12 04 13	15.105
2020 12 04 14	15.102
2020 12 04 15	15.098
2020 12 04 16	15.091
2020 12 04 17	15.079
2020 12 04 18	15.065
2020 12 04 19	15.05
2020 12 04 20	15.033
2020 12 04 21	15.014
2020 12 04 22	14.995
2020 12 04 23	14.976
2020 12 05 00	14.961
2020 12 05 01	14.95
2020 12 05 02	14.94
2020 12 05 03	14.931
2020 12 05 04	14.921
2020 12 05 05	14.909
2020 12 05 06	14.896
2020 12 05 07	14.881
2020 12 05 08	14.867
2020 12 05 09	14.853
2020 12 05 10	14.842
2020 12 05 11	14.832
2020 12 05 12	14.824
2020 12 05 13	14.821
2020 12 05 14	14.82
2020 12 05 15	14.818
2020 12 05 16	14.813
2020 12 05 17	14.806
2020 12 05 18	14.797
2020 12 05 19	14.786
2020 12 05 20	14.774
2020 12 05 21	14.76
2020 12 05 22	14.746
2020 12 05 23	14.734
2020 12 06 00	14.722
2020 12 06 01	14.712
2020 12 06 02	14.704
2020 12 06 03	14.698
2020 12 06 04	14.693
2020 12 06 05	14.688
2020 12 06 06	14.682
2020 12 06 07	14.674
2020 12 06 08	14.666
2020 12 06 09	14.657
2020 12 06 10	14.649
2020 12 06 11	14.641
2020 12 06 12	14.635
2020 12 06 13	14.632
2020 12 06 14	14.63
